Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated,TotalSamples,Negative,Positive
203.0,2020-03-18,6:00 PM,Tamil Nadu,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.0,2020-03-18,6:00 PM,Telengana,4,2,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.0,2020-03-18,6:00 PM,Jammu and Kashmir,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.0,2020-03-18,6:00 PM,Ladakh,8,0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0,2020-03-18,6:00 PM,Uttar Pradesh,15,1,5.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0,2020-03-18,6:00 PM,Uttarakhand,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0,2020-03-18,6:00 PM,West Bengal,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0,2020-03-19,6:00 PM,Andhra Pradesh,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0,2020-03-19,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.0,2020-03-19,6:00 PM,Delhi,11,1,3.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0,2020-03-19,6:00 PM,Haryana,3,14,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0,2020-03-19,6:00 PM,Karnataka,14,0,0.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.0,2020-03-19,6:00 PM,Kerala,25,2,3.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
216.0,2020-03-19,6:00 PM,Maharashtra,44,3,0.0,1.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.0,2020-03-19,6:00 PM,Odisha,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0,2020-03-19,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0,2020-03-19,6:00 PM,Punjab,2,0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0,2020-03-19,6:00 PM,Rajasthan,5,2,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0,2020-03-19,6:00 PM,Tamil Nadu,2,0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0,2020-03-19,6:00 PM,Telengana,4,2,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0,2020-03-19,6:00 PM,Chandigarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0,2020-03-19,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0,2020-03-19,6:00 PM,Ladakh,8,0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,2020-03-19,6:00 PM,Uttar Pradesh,18,1,9.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0,2020-03-19,6:00 PM,Uttarakhand,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,2020-03-19,6:00 PM,West Bengal,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0,2020-03-20,6:00 PM,Andhra Pradesh,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0,2020-03-20,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
231.0,2020-03-20,6:00 PM,Delhi,16,1,5.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0,2020-03-20,6:00 PM,Gujarat,5,0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0,2020-03-20,6:00 PM,Haryana,3,14,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0,2020-03-20,6:00 PM,Karnataka,15,0,1.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
235.0,2020-03-20,6:00 PM,Kerala,26,2,3.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.0,2020-03-20,6:00 PM,Maharashtra,49,3,0.0,1.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0,2020-03-20,6:00 PM,Odisha,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.0,2020-03-20,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.0,2020-03-20,6:00 PM,Punjab,2,0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,2020-03-20,6:00 PM,Rajasthan,15,2,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.0,2020-03-20,6:00 PM,Tamil Nadu,3,0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0,2020-03-20,6:00 PM,Telengana,8,9,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.0,2020-03-20,6:00 PM,Chandigarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.0,2020-03-20,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.0,2020-03-20,6:00 PM,Ladakh,10,0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0,2020-03-20,6:00 PM,Uttar Pradesh,22,1,9.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.0,2020-03-20,6:00 PM,Uttarakhand,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.0,2020-03-20,6:00 PM,West Bengal,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0,2020-03-21,6:00 PM,Andhra Pradesh,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0,2020-03-21,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.0,2020-03-21,6:00 PM,Delhi,25,1,5.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.0,2020-03-21,6:00 PM,Gujarat,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0,2020-03-21,6:00 PM,Haryana,3,14,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0,2020-03-21,6:00 PM,Himachal Pradesh,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.0,2020-03-21,6:00 PM,Karnataka,15,0,1.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0,2020-03-21,6:00 PM,Kerala,33,7,3.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.0,2020-03-21,6:00 PM,Madhya Pradesh,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.0,2020-03-21,6:00 PM,Maharashtra,60,3,0.0,1.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.0,2020-03-21,6:00 PM,Odisha,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0,2020-03-21,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.0,2020-03-21,6:00 PM,Punjab,13,0,0.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0,2020-03-21,6:00 PM,Rajasthan,15,2,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0,2020-03-21,6:00 PM,Tamil Nadu,3,0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
264.0,2020-03-21,6:00 PM,Telengana,10,11,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0,2020-03-21,6:00 PM,Chandigarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0,2020-03-21,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.0,2020-03-21,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0,2020-03-21,6:00 PM,Uttar Pradesh,23,1,9.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0,2020-03-21,6:00 PM,Uttarakhand,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0,2020-03-21,6:00 PM,West Bengal,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0,2020-03-22,6:00 PM,Andhra Pradesh,5,0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0,2020-03-22,6:00 PM,Bihar,2,0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0,2020-03-22,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,2020-03-22,6:00 PM,Delhi,28,1,5.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0,2020-03-22,6:00 PM,Gujarat,18,0,0.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0,2020-03-22,6:00 PM,Haryana,7,14,0.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.0,2020-03-22,6:00 PM,Himachal Pradesh,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0,2020-03-22,6:00 PM,Karnataka,26,0,2.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0,2020-03-22,6:00 PM,Kerala,45,7,3.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0,2020-03-22,6:00 PM,Madhya Pradesh,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.0,2020-03-22,6:00 PM,Maharashtra,64,3,0.0,2.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.0,2020-03-22,6:00 PM,Odisha,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0,2020-03-22,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0,2020-03-22,6:00 PM,Punjab,21,0,0.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0,2020-03-22,6:00 PM,Rajasthan,22,2,3.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0,2020-03-22,6:00 PM,Tamil Nadu,5,2,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0,2020-03-22,6:00 PM,Telengana,11,11,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0,2020-03-22,6:00 PM,Chandigarh,5,0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.0,2020-03-22,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0,2020-03-22,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0,2020-03-22,6:00 PM,Uttar Pradesh,26,1,9.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0,2020-03-22,6:00 PM,Uttarakhand,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0,2020-03-22,6:00 PM,West Bengal,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0,2020-03-23,6:00 PM,Andhra Pradesh,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.0,2020-03-23,6:00 PM,Bihar,2,0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0,2020-03-23,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0,2020-03-23,6:00 PM,Delhi,28,1,5.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0,2020-03-23,6:00 PM,Gujarat,29,0,0.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0,2020-03-23,6:00 PM,Haryana,12,14,0.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,2020-03-23,6:00 PM,Himachal Pradesh,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0,2020-03-23,6:00 PM,Karnataka,33,0,2.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.0,2020-03-23,6:00 PM,Kerala,60,7,3.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0,2020-03-23,6:00 PM,Madhya Pradesh,6,0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0,2020-03-23,6:00 PM,Maharashtra,71,3,0.0,2.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0,2020-03-23,6:00 PM,Odisha,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.0,2020-03-23,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,2020-03-23,6:00 PM,Punjab,21,0,0.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0,2020-03-23,6:00 PM,Rajasthan,26,2,3.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0,2020-03-23,6:00 PM,Tamil Nadu,7,2,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0,2020-03-23,6:00 PM,Telengana,22,10,1.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0,2020-03-23,6:00 PM,Chandigarh,6,0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.0,2020-03-23,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0,2020-03-23,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0,2020-03-23,6:00 PM,Uttar Pradesh,30,1,9.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0,2020-03-23,6:00 PM,Uttarakhand,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
316.0,2020-03-23,6:00 PM,West Bengal,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0,2020-03-24,6:00 PM,Andhra Pradesh,8,0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0,2020-03-24,6:00 PM,Bihar,3,0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0,2020-03-24,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0,2020-03-24,6:00 PM,Delhi,29,1,6.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0,2020-03-24,6:00 PM,Gujarat,32,1,0.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0,2020-03-24,6:00 PM,Haryana,14,14,11.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0,2020-03-24,6:00 PM,Himachal Pradesh,3,0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0,2020-03-24,6:00 PM,Karnataka,37,0,3.0,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0,2020-03-24,6:00 PM,Kerala,87,8,4.0,0.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0,2020-03-24,6:00 PM,Madhya Pradesh,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0,2020-03-24,6:00 PM,Maharashtra,86,3,0.0,2.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.0,2020-03-24,6:00 PM,Manipur,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
329.0,2020-03-24,6:00 PM,Odisha,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0,2020-03-24,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0,2020-03-24,6:00 PM,Punjab,29,0,0.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0,2020-03-24,6:00 PM,Rajasthan,30,2,3.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0,2020-03-24,6:00 PM,Tamil Nadu,13,2,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0,2020-03-24,6:00 PM,Telengana,25,10,1.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0,2020-03-24,6:00 PM,Chandigarh,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0,2020-03-24,6:00 PM,Jammu and Kashmir,4,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0,2020-03-24,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0,2020-03-24,6:00 PM,Uttar Pradesh,32,1,11.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.0,2020-03-24,6:00 PM,Uttarakhand,3,1,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0,2020-03-24,6:00 PM,West Bengal,9,0,0.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0,2020-03-25,6:00 PM,Andhra Pradesh,9,0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0,2020-03-25,6:00 PM,Bihar,4,0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0,2020-03-25,6:00 PM,Chhattisgarh,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0,2020-03-25,6:00 PM,Delhi,30,1,6.0,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0,2020-03-25,6:00 PM,Gujarat,37,1,0.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0,2020-03-25,6:00 PM,Haryana,14,14,11.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0,2020-03-25,6:00 PM,Himachal Pradesh,3,0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0,2020-03-25,6:00 PM,Karnataka,41,0,3.0,1.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0,2020-03-25,6:00 PM,Kerala,101,8,4.0,0.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0,2020-03-25,6:00 PM,Madhya Pradesh,14,0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0,2020-03-25,6:00 PM,Maharashtra,125,3,1.0,3.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0,2020-03-25,6:00 PM,Manipur,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0,2020-03-25,6:00 PM,Mizoram,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0,2020-03-25,6:00 PM,Odisha,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0,2020-03-25,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0,2020-03-25,6:00 PM,Punjab,29,0,0.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,2020-03-25,6:00 PM,Rajasthan,34,2,3.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0,2020-03-25,6:00 PM,Tamil Nadu,16,2,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,2020-03-25,6:00 PM,Telengana,25,10,1.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,2020-03-25,6:00 PM,Chandigarh,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.0,2020-03-25,6:00 PM,Jammu and Kashmir,7,0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.0,2020-03-25,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,2020-03-25,6:00 PM,Uttar Pradesh,36,1,11.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,2020-03-25,6:00 PM,Uttarakhand,3,1,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,2020-03-25,6:00 PM,West Bengal,9,0,0.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.0,2020-03-26,6:00 PM,Andaman and Nicobar Islands,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.0,2020-03-26,6:00 PM,Andhra Pradesh,11,0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.0,2020-03-26,6:00 PM,Bihar,6,0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.0,2020-03-26,6:00 PM,Chandigarh,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.0,2020-03-26,6:00 PM,Chhattisgarh,6,0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.0,2020-03-26,6:00 PM,Delhi,35,1,6.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.0,2020-03-26,6:00 PM,Goa,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.0,2020-03-26,6:00 PM,Gujarat,42,1,0.0,3.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.0,2020-03-26,6:00 PM,Haryana,16,14,11.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.0,2020-03-26,6:00 PM,Himachal Pradesh,3,0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.0,2020-03-26,6:00 PM,Jammu and Kashmir,13,0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.0,2020-03-26,6:00 PM,Karnataka,55,0,3.0,2.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.0,2020-03-26,6:00 PM,Kerala,110,8,6.0,0.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.0,2020-03-26,6:00 PM,Ladakh,13,0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,2020-03-26,6:00 PM,Madhya Pradesh,20,0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.0,2020-03-26,6:00 PM,Maharashtra,121,3,1.0,3.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.0,2020-03-26,6:00 PM,Manipur,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.0,2020-03-26,6:00 PM,Mizoram,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.0,2020-03-26,6:00 PM,Odisha,2,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.0,2020-03-26,6:00 PM,Puducherry,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.0,2020-03-26,6:00 PM,Punjab,33,0,0.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.0,2020-03-26,6:00 PM,Rajasthan,39,2,3.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.0,2020-03-26,6:00 PM,Tamil Nadu,20,6,1.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.0,2020-03-26,6:00 PM,Telengana,34,10,1.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.0,2020-03-26,6:00 PM,Uttarakhand,4,1,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.0,2020-03-26,6:00 PM,Uttar Pradesh,40,1,11.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
392.0,2020-03-26,6:00 PM,West Bengal,10,0,0.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
393.0,2020-03-27,10:00 AM,Andaman and Nicobar Islands,1,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
394.0,2020-03-27,10:00 AM,Andhra Pradesh,12,0,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
395.0,2020-03-27,10:00 AM,Bihar,6,0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
396.0,2020-03-27,10:00 AM,Chandigarh,7,0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
397.0,2020-03-27,10:00 AM,Chhattisgarh,6,0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
398.0,2020-03-27,10:00 AM,Delhi,35,1,6.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.0,2020-03-27,10:00 AM,Goa,3,0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,2020-03-27,10:00 AM,Gujarat,42,1,0.0,3.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.0,2020-03-27,10:00 AM,Haryana,16,14,11.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.0,2020-03-27,10:00 AM,Himachal Pradesh,3,0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
